GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
2648	2.14e-01	7.68e-02	0.0969	1.7694518	0.1715337	923.87	KAT2A	lysine acetyltransferase 2A
641298	2.14e-01	7.69e-02	0.093	1.7690573	0.1644988	1024.52	SMG1P1	SMG1 pseudogene 1
285343	2.15e-01	7.71e-02	0.1029	-1.7680162	-0.1819934	798.61	TCAIM	T cell activation inhibitor, mitochondrial
54617	2.15e-01	7.72e-02	0.0739	1.7674393	0.1305891	2015.08	INO80	INO80 complex ATPase subunit
83648	2.15e-01	7.72e-02	0.211	1.7671541	0.3728	156.89	FAM167A	family with sequence similarity 167 member A
4784	2.15e-01	7.72e-02	0.1872	-1.7671959	-0.3307326	203.9	NFIX	nuclear factor I X
9741	2.15e-01	7.73e-02	0.0615	1.7668581	0.1086552	6524.13	LAPTM4A	lysosomal protein transmembrane 4 alpha
81621	2.15e-01	7.73e-02	0.1849	-1.766309	-0.3265996	205.67	KAZALD1	Kazal type serine peptidase inhibitor domain 1
23303	2.15e-01	7.74e-02	0.1308	-1.7660624	-0.2309427	454.03	KIF13B	kinesin family member 13B
57585	2.16e-01	7.74e-02	0.0786	-1.7657806	-0.1388408	1707.08	CRAMP1	cramped chromatin regulator homolog 1
8313	2.16e-01	7.76e-02	0.3163	-1.7650677	-0.5582953	67.9	AXIN2	axin 2
652276	2.16e-01	7.76e-02	0.189	1.7646362	0.3334659	197.49	LOC652276	potassium channel tetramerization domain containing 5 pseudogene
155435	2.16e-01	7.77e-02	0.0832	-1.7644779	-0.1468896	1425.32	RBM33	RNA binding motif protein 33
10237	2.16e-01	7.77e-02	0.0667	1.7643983	0.1176188	3322.67	SLC35B1	solute carrier family 35 member B1
162655	2.16e-01	7.77e-02	0.1625	-1.7640724	-0.2867056	285.07	ZNF519	zinc finger protein 519
1326	2.16e-01	7.78e-02	0.1739	1.7635416	0.3066557	244.73	MAP3K8	mitogen-activated protein kinase kinase kinase 8
254887	2.16e-01	7.79e-02	0.0849	1.7632255	0.1497774	1305.23	ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23
55837	2.16e-01	7.79e-02	0.0853	-1.76308	-0.1503819	1447.41	EAPP	E2F associated phosphoprotein
9896	2.17e-01	7.80e-02	0.1303	-1.7626331	-0.2296395	468.88	FIG4	FIG4 phosphoinositide 5-phosphatase
26806	2.17e-01	7.80e-02	0.3713	1.7623215	0.6544128	50.31	SNORD44	small nucleolar RNA, C/D box 44
10154	2.17e-01	7.80e-02	0.4313	-1.7621983	-0.7600884	36.37	PLXNC1	plexin C1
23111	2.17e-01	7.80e-02	0.1051	-1.7621579	-0.1852573	770.21	SPART	spartin
23043	2.17e-01	7.81e-02	0.3062	1.762027	0.5395782	73.22	TNIK	TRAF2 and NCK interacting kinase
80758	2.17e-01	7.82e-02	0.1703	1.7613103	0.3000191	246.65	PRR7	proline rich 7, synaptic
9179	2.17e-01	7.82e-02	0.121	-1.7610951	-0.2130434	688.88	AP4M1	adaptor related protein complex 4 subunit mu 1
126374	2.17e-01	7.82e-02	0.3115	-1.761098	-0.5486065	80.16	WTIP	WT1 interacting protein
11243	2.17e-01	7.84e-02	0.1024	-1.760239	-0.1801724	891.24	PMF1	polyamine modulated factor 1
10605	2.18e-01	7.86e-02	0.0675	1.7591566	0.1187922	3499.88	PAIP1	poly(A) binding protein interacting protein 1
5494	2.18e-01	7.85e-02	0.0647	-1.7592013	-0.1138786	3438.76	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
54849	2.18e-01	7.86e-02	0.0887	1.758889	0.1559766	1230.44	DEF8	differentially expressed in FDCP 8 homolog
102724851	2.18e-01	7.87e-02	0.3199	-1.7583699	-0.5625375	67.54	LOC102724851	uncharacterized LOC102724851
84243	2.18e-01	7.87e-02	0.0949	-1.7580603	-0.1667931	1054.34	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18
54619	2.19e-01	7.89e-02	0.1059	1.7569698	0.186109	800.12	CCNJ	cyclin J
26958	2.19e-01	7.90e-02	0.0729	-1.7565472	-0.1280453	2201.93	COPG2	COPI coat complex subunit gamma 2
7536	2.20e-01	7.93e-02	0.0572	1.7546737	0.1003619	7022.63	SF1	splicing factor 1
23394	2.20e-01	7.93e-02	0.0545	-1.7546858	-0.095582	11572.02	ADNP	activity dependent neuroprotector homeobox
51000	2.20e-01	7.94e-02	0.0966	1.7543639	0.1694305	945.71	SLC35B3	solute carrier family 35 member B3
23383	2.20e-01	7.94e-02	0.0823	-1.7539475	-0.1443688	1518.54	MAU2	MAU2 sister chromatid cohesion factor
57018	2.20e-01	7.95e-02	0.0742	1.7534595	0.1301294	2392.94	CCNL1	cyclin L1
79734	2.20e-01	7.96e-02	0.1856	1.7529502	0.3252622	233.88	KCTD17	potassium channel tetramerization domain containing 17
53917	2.20e-01	7.96e-02	0.1191	1.7528145	0.2086844	619.26	RAB24	RAB24, member RAS oncogene family
121441	2.20e-01	7.97e-02	0.073	1.7525869	0.1278889	2598.32	NEDD1	NEDD1 gamma-tubulin ring complex targeting factor
51276	2.21e-01	7.99e-02	0.2985	1.7512893	0.5227659	76.53	ZNF571	zinc finger protein 571
54795	2.21e-01	7.99e-02	0.14	-1.751029	-0.2451667	416.77	TRPM4	transient receptor potential cation channel subfamily M member 4
388650	2.21e-01	8.00e-02	0.2082	1.7508201	0.3645265	159.01	DIPK1A	divergent protein kinase domain 1A
224	2.21e-01	8.00e-02	0.0773	1.7504985	0.1352399	1939.76	ALDH3A2	aldehyde dehydrogenase 3 family member A2
360132	2.21e-01	8.01e-02	0.2707	-1.7500476	-0.4737287	102.66	FKBP9P1	FKBP prolyl isomerase 9 pseudogene 1
109504726	2.21e-01	8.01e-02	0.1553	-1.7500653	-0.2718419	299.76	ERV3-1-ZNF117	ERV3-1-ZNF117 readthrough
23683	2.21e-01	8.02e-02	0.0925	-1.7495729	-0.1618539	1016.42	PRKD3	protein kinase D3
55367	2.22e-01	8.04e-02	0.2347	-1.7485465	-0.4103466	134.8	PIDD1	p53-induced death domain protein 1
404636	2.22e-01	8.04e-02	0.098	-1.7482889	-0.1713561	946.87	DENND10	DENN domain containing 10
56650	2.22e-01	8.04e-02	0.0942	-1.7481543	-0.1647266	1076.38	CLDND1	claudin domain containing 1
127703	2.22e-01	8.05e-02	0.1276	1.7477075	0.2230061	462.22	C1orf216	chromosome 1 open reading frame 216
11249	2.22e-01	8.06e-02	0.4671	1.7474165	0.8161588	32.07	NXPH2	neurexophilin 2
80014	2.22e-01	8.05e-02	0.1111	1.7476309	0.1941593	802.55	WWC2	WW and C2 domain containing 2
1719	2.22e-01	8.06e-02	0.0609	-1.7473064	-0.1063533	5752.57	DHFR	dihydrofolate reductase
6873	2.22e-01	8.06e-02	0.0726	1.7473834	0.1269099	2364.18	TAF2	TATA-box binding protein associated factor 2
3178	2.22e-01	8.06e-02	0.0505	-1.7474959	-0.0883299	35926.27	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1
90378	2.22e-01	8.06e-02	0.0844	-1.7473114	-0.1475421	1534.5	SAMD1	sterile alpha motif domain containing 1
26060	2.22e-01	8.06e-02	0.0852	-1.747203	-0.1488579	1351.16	APPL1	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1
747	2.22e-01	8.07e-02	0.1604	-1.7467398	-0.2801057	288.31	DAGLA	diacylglycerol lipase alpha
54968	2.22e-01	8.07e-02	0.108	1.7465479	0.1885429	687.78	TMEM70	transmembrane protein 70
84331	2.22e-01	8.07e-02	0.2326	1.7465871	0.4061712	132.02	MCRIP2	MAPK regulated corepressor interacting protein 2
10276	2.23e-01	8.08e-02	0.0551	-1.7461045	-0.0962775	9330.62	NET1	neuroepithelial cell transforming 1
57107	2.23e-01	8.09e-02	0.1039	-1.7455301	-0.1813259	758.67	PDSS2	decaprenyl diphosphate synthase subunit 2
79664	2.23e-01	8.11e-02	0.0892	1.7444784	0.1556462	1193.25	ICE2	interactor of little elongation complex ELL subunit 2
105372709	2.23e-01	8.11e-02	0.4596	-1.7446166	-0.8017753	33.86	LOC105372709	uncharacterized LOC105372709
107985567	2.23e-01	8.11e-02	0.2576	1.7444481	0.4494146	102.39	LOC107985567	protein LLP homolog
6130	2.23e-01	8.12e-02	0.0557	-1.7439007	-0.0971378	45498.48	RPL7A	ribosomal protein L7a
100861518	2.24e-01	8.13e-02	0.3655	1.7432584	0.6372464	50.68	P4HA2-AS1	P4HA2 antisense RNA 1
286077	2.24e-01	8.13e-02	0.0701	-1.7432658	-0.1221859	3096.49	FAM83H	family with sequence similarity 83 member H
8841	2.24e-01	8.13e-02	0.0784	-1.7430773	-0.1366285	1648.91	HDAC3	histone deacetylase 3
54954	2.24e-01	8.13e-02	0.0798	1.7429185	0.1390794	1551.75	FAM120C	family with sequence similarity 120C
10200	2.24e-01	8.14e-02	0.1065	-1.7426121	-0.1855998	862.2	MPHOSPH6	M-phase phosphoprotein 6
102723694	2.24e-01	8.15e-02	0.2942	1.7418946	0.5125364	79.55	MIR30DHG	MIR30D and MIR30B host gene
100129503	2.24e-01	8.15e-02	0.4528	-1.7418705	-0.788765	34.34	LOC100129503	
64844	2.24e-01	8.16e-02	0.0666	-1.7417565	-0.116	3789.83	MARCHF7	membrane associated ring-CH-type finger 7
89853	2.25e-01	8.17e-02	0.1719	-1.740676	-0.2992721	249.41	MVB12B	multivesicular body subunit 12B
6709	2.25e-01	8.18e-02	0.0605	-1.740504	-0.1053263	8153.86	SPTAN1	spectrin alpha, non-erythrocytic 1
140775	2.25e-01	8.18e-02	0.0762	-1.740152	-0.1325592	2059.61	SMCR8	SMCR8-C9orf72 complex subunit
387893	2.25e-01	8.19e-02	0.0821	1.7398434	0.1428319	1620.37	KMT5A	lysine methyltransferase 5A
4719	2.25e-01	8.20e-02	0.0643	1.7389867	0.1118645	4294.16	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1
10732	2.25e-01	8.21e-02	0.0775	-1.7388187	-0.1347001	1968.86	TCFL5	transcription factor like 5
84859	2.26e-01	8.24e-02	0.0913	-1.736869	-0.1585643	1151.71	LRCH3	leucine rich repeats and calponin homology domain containing 3
101927994	2.26e-01	8.26e-02	0.1786	-1.7359593	-0.3100565	223.46	LINC01087	long intergenic non-protein coding RNA 1087
283596	2.26e-01	8.26e-02	0.1944	1.7359334	0.3375188	185.54	SNHG10	small nucleolar RNA host gene 10
643008	2.27e-01	8.27e-02	0.259	-1.7354549	-0.4495319	101.95	SMIM5	small integral membrane protein 5
23247	2.27e-01	8.28e-02	0.0923	-1.7348991	-0.1601427	1071.52	KATNIP	katanin interacting protein
3726	2.27e-01	8.28e-02	0.1689	-1.7346603	-0.2930278	295.62	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
5316	2.27e-01	8.28e-02	0.0982	1.7345431	0.1702831	904.8	PKNOX1	PBX/knotted 1 homeobox 1
7789	2.27e-01	8.29e-02	0.1866	-1.7342629	-0.3236392	201.72	ZXDA	zinc finger X-linked duplicated A
80256	2.27e-01	8.29e-02	0.2726	-1.7338606	-0.4726893	91.98	ATOSB	atos homolog B
79680	2.27e-01	8.30e-02	0.1124	-1.7336604	-0.1948206	760.15	RTL10	retrotransposon Gag like 10
148423	2.28e-01	8.32e-02	0.1089	1.732529	0.1886358	705.53	C1orf52	chromosome 1 open reading frame 52
4576	2.28e-01	8.32e-02	0.2283	1.7324292	0.3955269	131.16	TRNT	tRNA-Thr
130827	2.28e-01	8.33e-02	0.1702	1.73208	0.2948347	246.87	TMEM182	transmembrane protein 182
9529	2.28e-01	8.33e-02	0.0647	1.7319177	0.1120278	3579.95	BAG5	BAG cochaperone 5
567	2.28e-01	8.33e-02	0.1377	1.7318062	0.2383906	6441.63	B2M	beta-2-microglobulin
9969	2.28e-01	8.33e-02	0.0497	-1.7318531	-0.0861038	23504.74	MED13	mediator complex subunit 13
55714	2.28e-01	8.35e-02	0.216	-1.7304984	-0.3738266	150.88	TENM3	teneurin transmembrane protein 3
10924	2.28e-01	8.36e-02	0.2032	1.7304456	0.3515696	176.29	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
3052	2.29e-01	8.36e-02	0.1004	1.7299417	0.173707	891.64	HCCS	holocytochrome c synthase
55037	2.29e-01	8.37e-02	0.0727	1.7297702	0.1257139	2327.54	PTCD3	pentatricopeptide repeat domain 3
26263	2.29e-01	8.37e-02	0.08	1.7294474	0.138417	1773.05	FBXO22	F-box protein 22
26994	2.29e-01	8.38e-02	0.0649	1.7289343	0.1122878	3641.48	RNF11	ring finger protein 11
126969	2.29e-01	8.39e-02	0.3702	-1.7287326	-0.6400393	48.99	SLC44A3	solute carrier family 44 member 3
2629	2.29e-01	8.39e-02	0.0759	-1.7285535	-0.1311365	1845.66	GBA1	glucosylceramidase beta 1
8216	2.29e-01	8.39e-02	0.1287	1.7286395	0.222524	496.47	LZTR1	leucine zipper like transcription regulator 1
65003	2.29e-01	8.40e-02	0.0821	-1.7278515	-0.141797	1540.15	MRPL11	mitochondrial ribosomal protein L11
100130992	2.30e-01	8.41e-02	0.3132	1.7274488	0.5410091	71.47	LOC100130992	uncharacterized LOC100130992
8867	2.30e-01	8.42e-02	0.1084	1.7269288	0.1872213	675.47	SYNJ1	synaptojanin 1
3754	2.30e-01	8.44e-02	0.3524	1.7259813	0.6081779	55.09	KCNF1	potassium voltage-gated channel modifier subfamily F member 1
100506356	2.30e-01	8.43e-02	0.1193	-1.7260206	-0.2059555	548.04	ARSD-AS1	ARSD antisense RNA 1
11138	2.30e-01	8.44e-02	0.1085	-1.7258852	-0.1871803	704.09	TBC1D8	TBC1 domain family member 8
25788	2.30e-01	8.44e-02	0.0936	-1.7256963	-0.1614456	1226.25	RAD54B	RAD54 homolog B
4147	2.30e-01	8.44e-02	0.1417	-1.7255854	-0.2444442	369.41	MATN2	matrilin 2
6905	2.30e-01	8.45e-02	0.0926	1.7252817	0.1597655	1015.76	TBCE	tubulin folding cofactor E
440934	2.30e-01	8.45e-02	0.3987	-1.7252909	-0.6877987	43.15	CT75	cancer/testis associated transcript 75
2305	2.30e-01	8.45e-02	0.066	-1.725421	-0.1138919	3648.38	FOXM1	forkhead box M1
400604	2.30e-01	8.45e-02	0.4258	-1.7251866	-0.7345422	38.52	TOB1-AS1	TOB1 antisense RNA 1
84314	2.30e-01	8.46e-02	0.1759	-1.7246691	-0.3033304	227.73	TMEM107	transmembrane protein 107
26048	2.30e-01	8.46e-02	0.1928	-1.7245006	-0.332505	211.01	ZNF500	zinc finger protein 500
10577	2.31e-01	8.47e-02	0.0992	-1.7240205	-0.1710073	934.08	NPC2	NPC intracellular cholesterol transporter 2
493860	2.31e-01	8.48e-02	0.1346	1.7235516	0.2319161	431.72	CCDC73	coiled-coil domain containing 73
100874366	2.31e-01	8.48e-02	0.2983	1.7235829	0.5141701	81.5	HOXC13-AS	HOXC13 antisense RNA
64328	2.32e-01	8.51e-02	0.0696	1.7217862	0.119857	3138.05	XPO4	exportin 4
55622	2.32e-01	8.51e-02	0.1101	1.7216083	0.1896206	654.93	TTC27	tetratricopeptide repeat domain 27
821	2.32e-01	8.52e-02	0.052	1.7215076	0.0894485	31674.48	CANX	calnexin
84265	2.32e-01	8.52e-02	0.1339	-1.721234	-0.2305513	440.4	POLR3GL	RNA polymerase III subunit GL
83903	2.32e-01	8.52e-02	0.1331	1.7211143	0.2290246	480.45	HASPIN	histone H3 associated protein kinase
23094	2.32e-01	8.52e-02	0.0929	1.721129	0.1598312	1451.95	SIPA1L3	signal induced proliferation associated 1 like 3
10188	2.32e-01	8.53e-02	0.1451	-1.7205246	-0.2496035	572.93	TNK2	tyrosine kinase non receptor 2
9114	2.32e-01	8.53e-02	0.0811	1.7205313	0.1395935	2365.93	ATP6V0D1	ATPase H+ transporting V0 subunit d1
5176	2.32e-01	8.53e-02	0.3053	1.7205125	0.5252872	76.07	SERPINF1	serpin family F member 1
101927060	2.32e-01	8.56e-02	0.1346	-1.7193511	-0.2314375	435.06	LOC101927060	uncharacterized LOC101927060
6168	2.33e-01	8.57e-02	0.0496	-1.7183669	-0.0852575	21276.99	RPL37A	ribosomal protein L37a
128439	2.33e-01	8.58e-02	0.2076	1.7178557	0.3566096	162.49	SNHG11	small nucleolar RNA host gene 11
728034	2.33e-01	8.59e-02	0.2294	1.7175029	0.394038	143.64	BMS1P23	BMS1 pseudogene 23
164684	2.33e-01	8.60e-02	0.1568	-1.7171417	-0.2691769	291.78	WBP2NL	WBP2 N-terminal like
51077	2.34e-01	8.60e-02	0.0729	1.7166716	0.1251212	2347.05	FCF1	FCF1 rRNA-processing protein
3858	2.34e-01	8.61e-02	0.0992	1.716275	0.1702189	857.44	KRT10	keratin 10
4213	2.34e-01	8.62e-02	0.101	1.7159924	0.1732437	825.06	MEIS3P1	Meis homeobox 3 pseudogene 1
51340	2.34e-01	8.63e-02	0.0744	1.7153291	0.1275679	1994.76	CRNKL1	crooked neck pre-mRNA splicing factor 1
9815	2.34e-01	8.63e-02	0.0834	-1.7150479	-0.143085	1362.37	GIT2	GIT ArfGAP 2
8452	2.34e-01	8.64e-02	0.066	1.7146579	0.1131606	3750.45	CUL3	cullin 3
112268109	2.34e-01	8.64e-02	0.1607	-1.7146722	-0.2754646	275.11	LOC112268109	
64860	2.34e-01	8.64e-02	0.114	1.7145514	0.1953974	701.16	ARMCX5	armadillo repeat containing X-linked 5
7988	2.34e-01	8.65e-02	0.1289	-1.7143464	-0.2210487	478.84	ZNF212	zinc finger protein 212
55293	2.34e-01	8.65e-02	0.0876	-1.7140701	-0.1502145	1223.32	UEVLD	UEV and lactate/malate dehyrogenase domains
55339	2.35e-01	8.67e-02	0.068	-1.7132054	-0.1164986	2827.99	WDR33	WD repeat domain 33
100852407	2.35e-01	8.67e-02	0.1586	1.7132693	0.2716825	292.92	CARS1-AS1	CARS1 antisense RNA 1
90	2.35e-01	8.67e-02	0.0979	-1.7129365	-0.1676561	1120.29	ACVR1	activin A receptor type 1
85439	2.35e-01	8.67e-02	0.1296	1.7128783	0.2219411	463.05	STON2	stonin 2
59342	2.35e-01	8.67e-02	0.0857	1.7130533	0.1467848	1271.76	SCPEP1	serine carboxypeptidase 1
51720	2.35e-01	8.68e-02	0.0811	1.7124616	0.138869	1536.38	UIMC1	ubiquitin interaction motif containing 1
1497	2.35e-01	8.68e-02	0.1311	1.7126144	0.2245172	471.82	CTNS	cystinosin, lysosomal cystine transporter
55959	2.35e-01	8.68e-02	0.0492	1.7125672	0.0842244	47790.3	SULF2	sulfatase 2
340526	2.35e-01	8.68e-02	0.1908	-1.7124989	-0.3266793	193.24	RTL5	retrotransposon Gag like 5
283219	2.35e-01	8.69e-02	0.1207	1.7120525	0.2066765	529.71	KCTD21	potassium channel tetramerization domain containing 21
6209	2.35e-01	8.69e-02	0.0792	-1.711775	-0.1356279	2796.76	RPS15	ribosomal protein S15
9859	2.35e-01	8.70e-02	0.1065	-1.7114558	-0.1821891	821.23	CEP170	centrosomal protein 170
65977	2.35e-01	8.70e-02	0.1019	-1.7112036	-0.1743385	947.59	PLEKHA3	pleckstrin homology domain containing A3
6421	2.36e-01	8.72e-02	0.0569	1.710456	0.097261	10562.48	SFPQ	splicing factor proline and glutamine rich
54940	2.36e-01	8.72e-02	0.0694	1.7104781	0.1187147	2936.32	OCIAD1	OCIA domain containing 1
54996	2.36e-01	8.73e-02	0.1835	-1.7098681	-0.313781	215.89	MTARC2	mitochondrial amidoxime reducing component 2
22884	2.36e-01	8.73e-02	0.0921	-1.7097217	-0.157481	1042.2	WDR37	WD repeat domain 37
105372669	2.36e-01	8.73e-02	0.2907	-1.7096683	-0.4969819	79.95	LOC105372669	uncharacterized LOC105372669
79031	2.36e-01	8.74e-02	0.093	1.7094749	0.1590005	1081.22	PDCL3	phosducin like 3
219699	2.36e-01	8.74e-02	0.1903	1.7091823	0.3252122	202.43	UNC5B	unc-5 netrin receptor B
6575	2.36e-01	8.74e-02	0.1067	-1.7090352	-0.18234	757.76	SLC20A2	solute carrier family 20 member 2
105371856	2.36e-01	8.75e-02	0.2722	-1.7087941	-0.4650739	93.45	LOC105371856	uncharacterized LOC105371856
10557	2.36e-01	8.75e-02	0.1168	1.7086893	0.1995077	596.75	RPP38	ribonuclease P/MRP subunit p38
57209	2.36e-01	8.76e-02	0.1096	-1.7083031	-0.1872536	725.45	ZNF248	zinc finger protein 248
51271	2.37e-01	8.77e-02	0.0906	1.7074303	0.1546914	1074.13	UBAP1	ubiquitin associated protein 1
53840	2.37e-01	8.78e-02	0.4629	-1.7073504	-0.790248	32.67	TRIM34	tripartite motif containing 34
3980	2.37e-01	8.78e-02	0.0964	1.7073001	0.1645527	1018.84	LIG3	DNA ligase 3
5376	2.37e-01	8.78e-02	0.1307	-1.7071358	-0.223097	567.49	PMP22	peripheral myelin protein 22
55534	2.37e-01	8.78e-02	0.1545	1.7070332	0.2637866	300.68	MAML3	mastermind like transcriptional coactivator 3
283104	2.37e-01	8.78e-02	0.177	-1.7069059	-0.3021516	227.2	SBF2-AS1	SBF2 antisense RNA 1
10464	2.37e-01	8.79e-02	0.1635	1.7067053	0.2789744	279.86	PIBF1	progesterone immunomodulatory binding factor 1
4293	2.37e-01	8.79e-02	0.0816	-1.7065664	-0.1391787	1522.13	MAP3K9	mitogen-activated protein kinase kinase kinase 9
107983971	2.37e-01	8.80e-02	0.3658	-1.7058236	-0.6240301	51.35	LOC107983971	
10531	2.37e-01	8.82e-02	0.0647	1.7048186	0.1103144	3176.5	PITRM1	pitrilysin metallopeptidase 1
23029	2.38e-01	8.83e-02	0.0961	1.7041952	0.1638421	927.38	RBM34	RNA binding motif protein 34
729440	2.38e-01	8.84e-02	0.2986	-1.7040302	-0.5088756	76.12	CCDC61	coiled-coil domain containing 61
115708	2.38e-01	8.85e-02	0.156	1.7031803	0.265776	311.71	TRMT61A	tRNA methyltransferase 61A
9355	2.38e-01	8.86e-02	0.2138	-1.7029874	-0.364127	154.88	LHX2	LIM homeobox 2
2100	2.38e-01	8.86e-02	0.3623	1.7030407	0.6170449	51.65	ESR2	estrogen receptor 2
9922	2.38e-01	8.87e-02	0.0749	-1.7023403	-0.1275339	2047.29	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
285908	2.39e-01	8.88e-02	0.2381	-1.7016754	-0.4051804	120.91	LINC00174	long intergenic non-protein coding RNA 174
96764	2.39e-01	8.88e-02	0.0925	1.7016622	0.1574246	1235.04	TGS1	trimethylguanosine synthase 1
3835	2.39e-01	8.88e-02	0.0721	-1.701609	-0.1226804	3829.95	KIF22	kinesin family member 22
6932	2.39e-01	8.89e-02	0.3022	-1.7010152	-0.5139873	74.53	TCF7	transcription factor 7
85358	2.39e-01	8.89e-02	0.3288	-1.7010512	-0.5592634	62.97	SHANK3	SH3 and multiple ankyrin repeat domains 3
85442	2.39e-01	8.90e-02	0.3481	-1.7007858	-0.5920725	58.42	KNDC1	kinase non-catalytic C-lobe domain containing 1
100272147	2.39e-01	8.90e-02	0.2131	1.7004703	0.3624197	155.09	CMC4	C-X9-C motif containing 4
142	2.40e-01	8.94e-02	0.0573	1.6983098	0.097242	6030.67	PARP1	poly(ADP-ribose) polymerase 1
23105	2.40e-01	8.95e-02	0.1437	1.6982766	0.2441254	456.61	FSTL4	follistatin like 4
196872	2.40e-01	8.95e-02	0.3162	-1.698181	-0.5370079	68.1	LINC00638	long intergenic non-protein coding RNA 638
84902	2.40e-01	8.95e-02	0.1168	-1.6983031	-0.1983049	579.34	CEP89	centrosomal protein 89
159090	2.40e-01	8.95e-02	0.0641	1.6982214	0.1088513	3974.12	PABIR2	PABIR family member 2
29099	2.40e-01	8.95e-02	0.1455	-1.6978123	-0.247005	354.01	COMMD9	COMM domain containing 9
5310	2.40e-01	8.95e-02	0.1313	-1.6978893	-0.2229562	577.93	PKD1	polycystin 1, transient receptor potential channel interacting
2653	2.40e-01	8.95e-02	0.0854	1.6979891	0.1450904	1758.38	GCSH	glycine cleavage system protein H
10856	2.40e-01	8.95e-02	0.0931	1.6980365	0.1581094	1574.22	RUVBL2	RuvB like AAA ATPase 2
91252	2.40e-01	8.96e-02	0.1658	-1.6976986	-0.2814265	316.76	SLC39A13	solute carrier family 39 member 13
8880	2.40e-01	8.96e-02	0.0601	-1.697362	-0.1019912	5627.99	FUBP1	far upstream element binding protein 1
100861517	2.40e-01	8.96e-02	0.3794	1.697272	0.64394	46.79	OCIAD1-AS1	OCIAD1 antisense RNA 1
23513	2.40e-01	8.97e-02	0.1004	-1.6970814	-0.1703093	1126.12	SCRIB	scribble planar cell polarity protein
11128	2.40e-01	8.96e-02	0.0866	1.6973045	0.1469365	1214.26	POLR3A	RNA polymerase III subunit A
139341	2.40e-01	8.97e-02	0.1198	-1.6971005	-0.2033498	577.92	FUNDC1	FUN14 domain containing 1
84548	2.40e-01	8.97e-02	0.1088	-1.6970215	-0.1846548	687.51	TMEM185A	transmembrane protein 185A
837	2.40e-01	8.98e-02	0.4266	1.6967016	0.723777	37.67	CASP4	caspase 4
51678	2.40e-01	8.98e-02	0.1537	1.6964228	0.2608103	340.31	PALS2	protein associated with LIN7 2, MAGUK p55 family member
81857	2.40e-01	8.98e-02	0.1214	-1.6962537	-0.2058789	572.62	MED25	mediator complex subunit 25
100505758	2.40e-01	8.99e-02	0.1108	1.6960911	0.187956	644.1	PRMT5-AS1	PRMT5 antisense RNA 1
55209	2.41e-01	8.99e-02	0.0533	-1.6957313	-0.0904068	9157.96	SETD5	SET domain containing 5
85302	2.41e-01	9.00e-02	0.1573	1.6956053	0.2666663	291.84	FBF1	Fas binding factor 1
4566	2.41e-01	8.99e-02	0.288	1.6956622	0.4883079	81.58	TRNK	tRNA-Lys
54784	2.41e-01	9.00e-02	0.1615	-1.6951439	-0.2737186	304.29	ALKBH4	alkB homolog 4, lysine demethylase
84263	2.41e-01	9.00e-02	0.0822	-1.6951884	-0.1393223	1799.03	HSDL2	hydroxysteroid dehydrogenase like 2
84376	2.41e-01	9.01e-02	0.103	1.6948882	0.1745229	795.89	HOOK3	hook microtubule tethering protein 3
23597	2.41e-01	9.02e-02	0.1302	1.6941211	0.2205813	562.78	ACOT9	acyl-CoA thioesterase 9
101927155	2.41e-01	9.03e-02	0.259	1.6937715	0.4386097	103.34	LMO7-AS1	LMO7 antisense RNA 1
79640	2.42e-01	9.04e-02	0.1165	-1.6930536	-0.197305	575.22	C22orf46P	CTA-216E10.6
64940	2.42e-01	9.06e-02	0.1329	1.6924963	0.2249715	423.43	STAG3L4	stromal antigen 3-like 4 (pseudogene)
9562	2.42e-01	9.06e-02	0.109	1.6924344	0.1844258	688.24	MINPP1	multiple inositol-polyphosphate phosphatase 1
100506637	2.42e-01	9.07e-02	0.4757	-1.6915825	-0.8047254	36.72	PRKAR2A-AS1	PRKAR2A antisense RNA 1
11076	2.42e-01	9.07e-02	0.3968	-1.6914583	-0.6711424	42.83	TPPP	tubulin polymerization promoting protein
6734	2.42e-01	9.07e-02	0.0649	1.6914994	0.109729	4283.83	SRPRA	SRP receptor subunit alpha
